dataset,instance_id,repo,base_commit,version,language,has_image_url,repo_order,repo_quota,provisional_selected,environment_status,gold_control_status
omni,tailwindlabs__tailwindcss-10288,tailwindlabs/tailwindcss,b05918ab75370bfbecb3d556fec8846cbd285f0d,3.2,TypeScript,False,26,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8448,tailwindlabs/tailwindcss,c4e443acc093d8980bf476f14255b793c5065b9a,3.0,TypeScript,False,27,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7478,tailwindlabs/tailwindcss,db475be6ddf087ff96cc326e891ac125d4f9e4e8,3.0,TypeScript,False,28,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-9070,tailwindlabs/tailwindcss,21849031bd673de84f58a8fa3170162640e2ac2c,3.1,TypeScript,False,29,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-12515,tailwindlabs/tailwindcss,b2b37e04e4d861901bb76781d34faa638a251a35,3.3,TypeScript,False,30,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-10276,tailwindlabs/tailwindcss,7b3de616e9c26211c605d2378b9ceb4888a8cfa1,3.2,TypeScript,False,31,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-9262,tailwindlabs/tailwindcss,09f38d296434a9b73ccfbdba6c7ebf1438727832,3.1,TypeScript,False,32,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8204,tailwindlabs/tailwindcss,bb0ab6744b6aaaad4d070341a03429be14975b53,3.0,TypeScript,False,33,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-6938,tailwindlabs/tailwindcss,9c72add3b717d7f540f63579d0a934bfd40f0491,3.0,TypeScript,False,34,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-11157,tailwindlabs/tailwindcss,cdca9cbcfe331b54ca4df80bc720f8cd78e303a0,3.3,TypeScript,False,35,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-5223,tailwindlabs/tailwindcss,ca6900dc35cedc6410226b4b2e8901852c6f44be,2.2,TypeScript,False,36,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-12639,tailwindlabs/tailwindcss,a091db5df4651fde85fcf917b11fdaa210b79623,3.3,TypeScript,False,37,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-4214,tailwindlabs/tailwindcss,e764df5055b7e4a1f2edb72d38b76b338d0e2f13,2.1,TypeScript,False,38,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-13826,tailwindlabs/tailwindcss,ff6f085da2afe4149ab2791b8b6b74836dbbba9f,3.4,TypeScript,False,39,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-6369,tailwindlabs/tailwindcss,08241c3f7547e5e5c86e2de312add172fb9d5da8,3.0,TypeScript,False,40,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-13740,tailwindlabs/tailwindcss,f1f419a9ecfcd00a2001ee96ab252739fca47564,3.4,TypeScript,False,41,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7479,tailwindlabs/tailwindcss,b94d565eb6f61635babd59873cda40e845217ffb,3.0,TypeScript,False,42,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8563,tailwindlabs/tailwindcss,9a5db88e54e47ec1812200f544c3e8aa317a79d5,3.1,TypeScript,False,43,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8608,tailwindlabs/tailwindcss,a9c7e52a59d9532974891a53ff0dc1fe25c5ae94,3.1,TypeScript,True,44,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-10400,tailwindlabs/tailwindcss,667eac5e8845e3928055351e747606fa8864603f,3.2,TypeScript,False,45,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-4260,tailwindlabs/tailwindcss,2d9e2d9318b371e49e904fd67b00d48f707a2ebe,2.1,TypeScript,True,46,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-3850,tailwindlabs/tailwindcss,23b71a9a36b9327683d4548d654434ee4c2482f5,2.1,TypeScript,False,47,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-6546,tailwindlabs/tailwindcss,4a5ba3779e9bb4ce726488e9b624bd73521e79e9,3.0,TypeScript,False,48,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8262,tailwindlabs/tailwindcss,7c337f24fcdedb7b8adc6d25a030dbcdd8181ca1,3.0,TypeScript,False,49,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8773,tailwindlabs/tailwindcss,5191ec1c006dfd6ac911e53d30f12993fe4eb586,3.1,TypeScript,False,50,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-8971,tailwindlabs/tailwindcss,da268f63e63d2f166950ec77fa76cc088f8d83b4,3.1,TypeScript,False,51,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-5252,tailwindlabs/tailwindcss,d13b0e1085f2e526b8c5b49371b9e1b11d29b472,2.2,TypeScript,False,52,6,False,not_run,not_run
omni,tailwindlabs__tailwindcss-7295,tailwindlabs/tailwindcss,ab9fd951dd7617442bb38f9fd52541cf1ddeceec,3.0,TypeScript,False,53,6,False,not_run,not_run
omni,tqdm__tqdm-850,tqdm/tqdm,81065068901665949fa90b82e9ee60198fb11980,4.40,Python,False,1,2,True,not_run,not_run
omni,tqdm__tqdm-592,tqdm/tqdm,625a7dcd8e9e27bee012627e689573bcda8aadf1,4.24,Python,False,2,2,True,not_run,not_run
omni,tqdm__tqdm-537,tqdm/tqdm,a4b9c86db548b2d0dbb5af7a6bbdc26ab47e1eec,4.22,Python,True,3,2,False,not_run,not_run
omni,tqdm__tqdm-535,tqdm/tqdm,a4b9c86db548b2d0dbb5af7a6bbdc26ab47e1eec,4.22,Python,True,4,2,False,not_run,not_run
omni,tqdm__tqdm-822,tqdm/tqdm,1b1ec3e3abc798b6d4a01426657acc89d01137f6,4.36,Python,True,5,2,False,not_run,not_run
omni,tqdm__tqdm-834,tqdm/tqdm,91494ccf363e5eeb4745db7dbab70ef73c4a6eb0,4.36,Python,True,6,2,False,not_run,not_run
omni,tqdm__tqdm-597,tqdm/tqdm,a2514e8ec0e5f71803cc392f9d696674e893ee01,4.25,Python,False,7,2,False,not_run,not_run
omni,tqdm__tqdm-570,tqdm/tqdm,a2514e8ec0e5f71803cc392f9d696674e893ee01,4.25,Python,False,8,2,False,not_run,not_run
omni,tqdm__tqdm-617,tqdm/tqdm,350640d3171a568fb3f22d64d898e154541acc56,4.28,Python,False,9,2,False,not_run,not_run
omni,tqdm__tqdm-1041,tqdm/tqdm,3f7e8e9642388e73cabca34c975b9c005bc6d8b3,4.49,Python,True,10,2,False,not_run,not_run
omni,tqdm__tqdm-1040,tqdm/tqdm,e835860982dac417ddb351452544d6e07baeb5b8,4.49,Python,True,11,2,False,not_run,not_run
omni,tqdm__tqdm-227,tqdm/tqdm,cd9be03c3ee2a7e14d3e2c90976c092de17265f9,4.30,Python,False,12,2,False,not_run,not_run
omni,tqdm__tqdm-524,tqdm/tqdm,c2286160b918d0eefbc3909575f5b79c88793787,4.19,Python,True,13,2,False,not_run,not_run
omni,tqdm__tqdm-292,tqdm/tqdm,a4b9c86db548b2d0dbb5af7a6bbdc26ab47e1eec,4.22,Python,False,14,2,False,not_run,not_run
omni,tqdm__tqdm-863,tqdm/tqdm,42761473f9edf276937cc3a28a6fcabc59f5f97d,4.40,Python,False,15,2,False,not_run,not_run
omni,webpack__webpack-15746,webpack/webpack,1132eb3f38cc5d3365646e06022aef64b8015c61,5.73,JavaScript,False,1,4,True,not_run,not_run
omni,webpack__webpack-15608,webpack/webpack,e51f8347026588c90f9bd91681597e97f24f40c9,5.78,JavaScript,False,2,4,True,not_run,not_run
omni,webpack__webpack-17137,webpack/webpack,ba56e05b24014bb513eab95f4fa37c751212e0a9,5.82,JavaScript,False,3,4,True,not_run,not_run
omni,webpack__webpack-18059,webpack/webpack,51f0f0aeac072f989f8d40247f6c23a1995c5c37,5.90,JavaScript,False,4,4,True,not_run,not_run
omni,webpack__webpack-17718,webpack/webpack,1f13ff9fe587e094df59d660b4611b1bd19aed4c,5.88,JavaScript,False,5,4,False,not_run,not_run
omni,webpack__webpack-15196,webpack/webpack,10b38b37263c8788cee9403a9ff583fd8fe6cdcc,5.66,JavaScript,False,6,4,False,not_run,not_run
omni,webpack__webpack-17203,webpack/webpack,e0cd9288a1f4a3e2c844ae0c3f9f99f41003b28d,5.84,JavaScript,False,7,4,False,not_run,not_run
omni,webpack__webpack-17595,webpack/webpack,853bfda35a0080605c09e1bdeb0103bcb9367a10,5.88,JavaScript,False,8,4,False,not_run,not_run
omni,webpack__webpack-15404,webpack/webpack,9d21401151b32abcefad0ffdb3238da91e2089ef,5.69,JavaScript,False,9,4,False,not_run,not_run
omni,webpack__webpack-18069,webpack/webpack,2a063f88da046377ee4eac1e57fc2ea9966e55c8,5.90,JavaScript,False,10,4,False,not_run,not_run
omni,webpack__webpack-16789,webpack/webpack,c98e9e001441b165c7ed4845700839730b505833,5.75,JavaScript,False,11,4,False,not_run,not_run
omni,webpack__webpack-14884,webpack/webpack,f07a3b82327f4f7894500595f6619c7880eb31a7,5.64,JavaScript,False,12,4,False,not_run,not_run
omni,webpack__webpack-15426,webpack/webpack,dfdc8b133d3d49371251e29efeefb9d31b982c9e,5.69,JavaScript,False,13,4,False,not_run,not_run
omni,webpack__webpack-15437,webpack/webpack,4abf353fbc6e702cf1768e8bbbeafe38ced33df7,5.69,JavaScript,False,14,4,False,not_run,not_run
omni,webpack__webpack-17308,webpack/webpack,6104d28dddece1d9da6859f8ae094eb52fb613ee,5.85,JavaScript,False,15,4,False,not_run,not_run
omni,webpack__webpack-14782,webpack/webpack,0065223c4ddac3bf872bc8d660ef1e9a63afa080,5.64,JavaScript,True,16,4,False,not_run,not_run
omni,webpack__webpack-15289,webpack/webpack,4bc61504b2f2d11e08615d8dc670c55aed4f9841,5.68,JavaScript,False,17,4,False,not_run,not_run
omni,webpack__webpack-18194,webpack/webpack,a48c34b34d2d6c44f9b2b221d7baf278d34ac0be,5.90,JavaScript,False,18,4,False,not_run,not_run
omni,webpack__webpack-18095,webpack/webpack,eaa685e1310e2abc882adc269e9fd6e264bf3f06,5.90,JavaScript,False,19,4,False,not_run,not_run
omni,webpack__webpack-14757,webpack/webpack,46e8639a6a1f5288e2f43229f39fc21aecb3c5e8,5.67,JavaScript,False,20,4,False,not_run,not_run
omni,webpack__webpack-15436,webpack/webpack,4abf353fbc6e702cf1768e8bbbeafe38ced33df7,5.69,JavaScript,False,21,4,False,not_run,not_run
omni,webpack__webpack-15802,webpack/webpack,3ad4fcac25a976277f2d9cceb37bc81602e96b13,5.72,JavaScript,False,22,4,False,not_run,not_run
omni,webpack__webpack-15145,webpack/webpack,016ec7bcdb14cb6fbef9c72623fb1a9fbb850bae,5.65,JavaScript,False,23,4,False,not_run,not_run
omni,webpack__webpack-15585,webpack/webpack,86a8bd9618c4677e94612ff7cbdf69affeba1268,5.70,JavaScript,False,24,4,False,not_run,not_run
omni,webpack__webpack-15435,webpack/webpack,4abf353fbc6e702cf1768e8bbbeafe38ced33df7,5.69,JavaScript,False,25,4,False,not_run,not_run
omni,webpack__webpack-15405,webpack/webpack,4abf353fbc6e702cf1768e8bbbeafe38ced33df7,5.69,JavaScript,False,26,4,False,not_run,not_run
omni,webpack__webpack-16685,webpack/webpack,4b4ca3bb53f36a5b8fc6bc1bd976ed7af161bd80,5.75,JavaScript,False,27,4,False,not_run,not_run
omni,webpack__webpack-15454,webpack/webpack,bb0fdc9191e14b5d683ba6fa879cfa176756ae03,5.69,JavaScript,True,28,4,False,not_run,not_run
omni,webpack__webpack-17231,webpack/webpack,fe20b525d41e86f00f8ea0eb1310eb8f83dabb35,5.83,JavaScript,False,29,4,False,not_run,not_run
omni,webpack__webpack-17307,webpack/webpack,6104d28dddece1d9da6859f8ae094eb52fb613ee,5.85,JavaScript,False,30,4,False,not_run,not_run
omni,webpack__webpack-16577,webpack/webpack,f921a5baca9c7d200eee8204fafaaaf36b7c1451,5.86,JavaScript,False,31,4,False,not_run,not_run
omni,webpack__webpack-15293,webpack/webpack,4bc61504b2f2d11e08615d8dc670c55aed4f9841,5.68,JavaScript,False,32,4,False,not_run,not_run
omni,webpack__webpack-14725,webpack/webpack,81f6c5b61cac5b8b5fdab1316933b0b824b1afcb,5.64,JavaScript,False,33,4,False,not_run,not_run
omni,webpack__webpack-18009,webpack/webpack,2953d23a87d89b3bd07cf73336ee34731196c62e,5.90,JavaScript,False,34,4,False,not_run,not_run
omni,webpack__webpack-15801,webpack/webpack,3ad4fcac25a976277f2d9cceb37bc81602e96b13,5.72,JavaScript,False,35,4,False,not_run,not_run
omni,webpack__webpack-18319,webpack/webpack,e97af9b5317bc0e7fdbc035b98a577edfe258b83,5.91,JavaScript,False,36,4,False,not_run,not_run
omni,webpack__webpack-14777,webpack/webpack,eee5ffc08d80f6506bbdca420bed416086c5a37b,5.64,JavaScript,False,37,4,False,not_run,not_run
omni,webpack__webpack-16703,webpack/webpack,b67626c7b4ffed8737d195b27c8cea1e68d58134,5.75,JavaScript,False,38,4,False,not_run,not_run
omni,webpack__webpack-15379,webpack/webpack,89c92bf0d348e963b687a8c4c124d3c87f36af0a,5.68,JavaScript,False,39,4,False,not_run,not_run
